PseudoTimeSec,PseudoTimestamp,QX,QY,QZ,QW,AX,AY,AZ
16.94,09-22-2026 22:26:12:259,-0.101800002157688,0.291200011968613,0.492700010538101,0.81360000371933,-0.4597,0.1396,0.6708
16.95,09-22-2026 22:26:12:269,-0.101899996399879,0.291200011968613,0.492900013923645,0.813399970531464,-0.46,0.1391,0.6701
16.96,09-22-2026 22:26:12:279,-0.101999998092651,0.291299998760223,0.493000000715256,0.813300013542175,-0.4594,0.1386,0.6705
16.97,09-22-2026 22:26:12:289,-0.102099999785423,0.291399985551834,0.4932000041008,0.813199996948242,-0.4597,0.1387,0.6712
16.98,09-22-2026 22:26:12:299,-0.102099999785423,0.291500002145767,0.49329999089241,0.813099980354309,-0.4593,0.1378,0.6715
16.99,09-22-2026 22:26:12:309,-0.102200001478195,0.291500002145767,0.493499994277954,0.812900006771088,-0.4593,0.137,0.6706
17,09-22-2026 22:26:12:319,-0.102300003170967,0.291599988937378,0.493600010871887,0.812799990177155,-0.4593,0.1366,0.6696
17.01,09-22-2026 22:26:12:329,-0.10249999910593,0.291700005531311,0.494199991226196,0.812399983406067,-0.4569,0.1339,0.669
17.02,09-22-2026 22:26:12:339,-0.102600000798702,0.291799992322922,0.49439999461174,0.812300026416779,-0.4566,0.1334,0.6689
17.03,09-22-2026 22:26:12:349,-0.102600000798702,0.291799992322922,0.494500011205673,0.812200009822845,-0.4553,0.1329,0.6692
17.04,09-22-2026 22:26:12:359,-0.102600000798702,0.291799992322922,0.494700014591217,0.812099993228912,-0.455,0.1324,0.6694
17.05,09-22-2026 22:26:12:369,-0.102600000798702,0.291799992322922,0.494800001382828,0.811999976634979,-0.4542,0.133,0.6685
17.06,09-22-2026 22:26:12:379,-0.102600000798702,0.291900008916855,0.494899988174438,0.811900019645691,-0.4533,0.1326,0.6678
17.07,09-22-2026 22:26:12:389,-0.102600000798702,0.291900008916855,0.495099991559982,0.811800003051758,-0.4523,0.1327,0.6678
17.08,09-22-2026 22:26:12:399,-0.102700002491474,0.291900008916855,0.495200008153915,0.811699986457825,-0.4518,0.1321,0.6691
17.09,09-22-2026 22:26:12:409,-0.102700002491474,0.291999995708466,0.495299994945526,0.811600029468536,-0.4507,0.1316,0.6695
17.1,09-22-2026 22:26:12:419,-0.102700002491474,0.291999995708466,0.495400011539459,0.811600029468536,-0.4495,0.132,0.6697
17.11,09-22-2026 22:26:12:429,-0.102600000798702,0.292199999094009,0.495700001716614,0.811299979686737,-0.448,0.1346,0.6699
17.12,09-22-2026 22:26:12:439,-0.102600000798702,0.29229998588562,0.495799988508224,0.811200022697449,-0.4495,0.1356,0.6685
17.13,09-22-2026 22:26:12:449,-0.10249999910593,0.292400002479553,0.495799988508224,0.811100006103516,-0.4512,0.1364,0.667
17.14,09-22-2026 22:26:12:459,-0.10249999910593,0.292600005865097,0.495900005102158,0.810999989509583,-0.4521,0.1375,0.6661
17.15,09-22-2026 22:26:12:469,-0.10249999910593,0.292699992656708,0.495999991893768,0.810899972915649,-0.4538,0.1392,0.667
17.16,09-22-2026 22:26:12:479,-0.10249999910593,0.292800009250641,0.496100008487701,0.810800015926361,-0.4553,0.1395,0.6676
17.17,09-22-2026 22:26:12:489,-0.10249999910593,0.293000012636185,0.496199995279312,0.810699999332428,-0.4556,0.1398,0.6672
17.18,09-22-2026 22:26:12:499,-0.102600000798702,0.293099999427795,0.496300011873245,0.810599982738495,-0.4571,0.1398,0.6674
17.19,09-22-2026 22:26:12:509,-0.102600000798702,0.293199986219406,0.496399998664856,0.810500025749207,-0.4574,0.1402,0.6676
17.2,09-22-2026 22:26:12:519,-0.102600000798702,0.293300002813339,0.496499985456467,0.810400009155273,-0.457,0.14,0.6684
17.21,09-22-2026 22:26:12:529,-0.102700002491474,0.293799996376038,0.497000008821487,0.810000002384186,-0.4544,0.1387,0.667
17.22,09-22-2026 22:26:12:539,-0.102700002491474,0.293900012969971,0.497099995613098,0.809800028800964,-0.4539,0.1383,0.6684
17.23,09-22-2026 22:26:12:549,-0.102799996733665,0.293999999761581,0.497200012207031,0.809700012207031,-0.4545,0.1388,0.6688
17.24,09-22-2026 22:26:12:559,-0.102799996733665,0.294099986553192,0.497299998998642,0.809599995613098,-0.4554,0.139,0.668
17.25,09-22-2026 22:26:12:569,-0.102799996733665,0.294200003147125,0.497399985790253,0.809499979019165,-0.4556,0.139,0.6664
17.26,09-22-2026 22:26:12:579,-0.102899998426437,0.294299989938736,0.497500002384186,0.809400022029877,-0.4559,0.1396,0.665
17.27,09-22-2026 22:26:12:589,-0.103000000119209,0.29449999332428,0.497599989175797,0.809300005435944,-0.4562,0.1399,0.6643
17.28,09-22-2026 22:26:12:599,-0.103000000119209,0.294600009918213,0.49770000576973,0.80919998884201,-0.4574,0.1404,0.6643
17.29,09-22-2026 22:26:12:609,-0.103100001811981,0.294800013303757,0.49779999256134,0.809000015258789,-0.4582,0.1409,0.6645
17.3,09-22-2026 22:26:12:619,-0.103200003504753,0.294900000095367,0.49779999256134,0.808899998664856,-0.4591,0.1415,0.6654
17.31,09-22-2026 22:26:12:629,-0.103399999439716,0.295700013637543,0.498199999332428,0.808399975299835,-0.4585,0.1423,0.6624
17.32,09-22-2026 22:26:12:639,-0.103500001132488,0.295800000429153,0.498299986124039,0.808300018310547,-0.4572,0.1415,0.6621
17.33,09-22-2026 22:26:12:649,-0.10360000282526,0.296000003814697,0.498400002717972,0.808099985122681,-0.4556,0.1411,0.6622
17.34,09-22-2026 22:26:12:659,-0.103699997067451,0.296200007200241,0.498499989509583,0.808000028133392,-0.4547,0.1393,0.6627
17.35,09-22-2026 22:26:12:669,-0.103799998760223,0.296400010585785,0.498499989509583,0.807900011539459,-0.4542,0.1379,0.664
17.36,09-22-2026 22:26:12:679,-0.103900000452995,0.296600013971329,0.498600006103516,0.807799994945526,-0.4543,0.1369,0.6651
17.37,09-22-2026 22:26:12:689,-0.104000002145767,0.29679998755455,0.498600006103516,0.807699978351593,-0.4541,0.1373,0.6664
17.38,09-22-2026 22:26:12:699,-0.104000002145767,0.296999990940094,0.498600006103516,0.807600021362305,-0.4561,0.1395,0.6665
17.39,09-22-2026 22:26:12:709,-0.104099996387959,0.297199994325638,0.498600006103516,0.807500004768372,-0.4568,0.1409,0.6651
17.4,09-22-2026 22:26:12:719,-0.104099996387959,0.297399997711182,0.498499989509583,0.807500004768372,-0.4581,0.1423,0.6652
17.41,09-22-2026 22:26:12:729,-0.104299999773502,0.298000007867813,0.498400002717972,0.807299971580505,-0.4605,0.1427,0.6611
17.42,09-22-2026 22:26:12:739,-0.104299999773502,0.298200011253357,0.498400002717972,0.807299971580505,-0.4594,0.1413,0.6611
17.43,09-22-2026 22:26:12:749,-0.104400001466274,0.298400014638901,0.498299986124039,0.807200014591217,-0.4592,0.1391,0.662
17.44,09-22-2026 22:26:12:759,-0.104400001466274,0.298599988222122,0.498199999332428,0.807200014591217,-0.4592,0.137,0.6636
17.45,09-22-2026 22:26:12:769,-0.104500003159046,0.298799991607666,0.498100012540817,0.807099997997284,-0.4595,0.1352,0.665
17.46,09-22-2026 22:26:12:779,-0.104500003159046,0.299100011587143,0.497999995946884,0.807099997997284,-0.4583,0.1332,0.6648
17.47,09-22-2026 22:26:12:789,-0.104599997401237,0.299400001764297,0.497900009155273,0.807099997997284,-0.4586,0.1327,0.6654
17.48,09-22-2026 22:26:12:799,-0.104599997401237,0.299600005149841,0.49779999256134,0.806999981403351,-0.4588,0.1327,0.667
17.49,09-22-2026 22:26:12:809,-0.104599997401237,0.300000011920929,0.497599989175797,0.806999981403351,-0.4607,0.1329,0.6667
17.5,09-22-2026 22:26:12:819,-0.104699999094009,0.300300002098083,0.497500002384186,0.806999981403351,-0.4629,0.1336,0.6656
17.51,09-22-2026 22:26:12:829,-0.104699999094009,0.301800012588501,0.496899992227554,0.806800007820129,-0.4742,0.138,0.6644
17.52,09-22-2026 22:26:12:839,-0.104599997401237,0.302100002765656,0.496800005435944,0.806699991226196,-0.4753,0.1385,0.6627
17.53,09-22-2026 22:26:12:849,-0.104599997401237,0.302500009536743,0.4966000020504,0.806699991226196,-0.4754,0.1393,0.6618
17.54,09-22-2026 22:26:12:859,-0.104599997401237,0.302799999713898,0.496499985456467,0.806599974632263,-0.4766,0.1403,0.662
17.55,09-22-2026 22:26:12:869,-0.104500003159046,0.303200006484985,0.496399998664856,0.806599974632263,-0.4781,0.1416,0.6623
17.56,09-22-2026 22:26:12:879,-0.104400001466274,0.30349999666214,0.496399998664856,0.806500017642975,-0.4788,0.1429,0.6635
17.57,09-22-2026 22:26:12:889,-0.104299999773502,0.303900003433228,0.496300011873245,0.806400001049042,-0.4793,0.1439,0.663
17.58,09-22-2026 22:26:12:899,-0.10419999808073,0.304199993610382,0.496300011873245,0.806299984455109,-0.48,0.1443,0.6611
17.59,09-22-2026 22:26:12:909,-0.104099996387959,0.30460000038147,0.496300011873245,0.80620002746582,-0.4801,0.1446,0.6597
17.6,09-22-2026 22:26:12:919,-0.104000002145767,0.304899990558624,0.496300011873245,0.806100010871887,-0.479,0.1447,0.6587
17.61,09-22-2026 22:26:12:929,-0.103299997746944,0.306400001049042,0.496399998664856,0.805499970912933,-0.4746,0.1489,0.6546
17.62,09-22-2026 22:26:12:939,-0.103200003504753,0.306699991226196,0.496499985456467,0.805400013923645,-0.4747,0.1505,0.6541
17.63,09-22-2026 22:26:12:949,-0.103000000119209,0.307000011205673,0.496499985456467,0.805199980735779,-0.4745,0.1526,0.6542
17.64,09-22-2026 22:26:12:959,-0.102799996733665,0.307300001382828,0.4966000020504,0.80510002374649,-0.4745,0.1534,0.654
17.65,09-22-2026 22:26:12:969,-0.10249999910593,0.307599991559982,0.49669998884201,0.804899990558624,-0.4741,0.1541,0.6539
17.66,09-22-2026 22:26:12:979,-0.102300003170967,0.307900011539459,0.496800005435944,0.804799973964691,-0.4732,0.154,0.6512
17.67,09-22-2026 22:26:12:989,-0.102099999785423,0.308200001716614,0.496899992227554,0.80460000038147,-0.4719,0.1539,0.6483
17.68,09-22-2026 22:26:12:999,-0.101899996399879,0.308499991893768,0.497099995613098,0.804499983787537,-0.4715,0.1549,0.6456
17.69,09-22-2026 22:26:13:009,-0.101800002157688,0.308899998664856,0.497099995613098,0.804300010204315,-0.4709,0.1549,0.6435
17.7,09-22-2026 22:26:13:019,-0.101599998772144,0.30919998884201,0.497200012207031,0.804099977016449,-0.4715,0.1561,0.6437
17.71,09-22-2026 22:26:13:029,-0.101199999451637,0.310400009155273,0.497599989175797,0.80349999666214,-0.4735,0.161,0.6456
17.72,09-22-2026 22:26:13:039,-0.101099997758865,0.310699999332428,0.49770000576973,0.803399980068207,-0.4735,0.1625,0.6468
17.73,09-22-2026 22:26:13:049,-0.101000003516674,0.310900002717972,0.49779999256134,0.803200006484985,-0.4745,0.1637,0.6479
17.74,09-22-2026 22:26:13:059,-0.100900001823902,0.311100006103516,0.497900009155273,0.803099989891052,-0.474,0.1631,0.6475
17.75,09-22-2026 22:26:13:069,-0.10080000013113,0.311300009489059,0.497999995946884,0.802999973297119,-0.4738,0.1629,0.6471
17.76,09-22-2026 22:26:13:079,-0.100699998438358,0.31139999628067,0.498100012540817,0.802799999713898,-0.4734,0.1627,0.646
17.77,09-22-2026 22:26:13:089,-0.100599996745586,0.311500012874603,0.498299986124039,0.802699983119965,-0.4735,0.1632,0.6462
17.78,09-22-2026 22:26:13:099,-0.100599996745586,0.311599999666214,0.498400002717972,0.802600026130676,-0.4737,0.163,0.6477
17.79,09-22-2026 22:26:13:109,-0.100500002503395,0.311699986457825,0.498600006103516,0.802500009536743,-0.4729,0.1623,0.6487
17.8,09-22-2026 22:26:13:119,-0.100400000810623,0.311699986457825,0.498699992895126,0.80239999294281,-0.4719,0.1612,0.6493
17.81,09-22-2026 22:26:13:129,-0.100199997425079,0.311699986457825,0.499199986457825,0.802100002765656,-0.4702,0.1584,0.6478
17.82,09-22-2026 22:26:13:139,-0.100100003182888,0.311699986457825,0.499300003051758,0.802100002765656,-0.4718,0.1597,0.647
17.83,09-22-2026 22:26:13:149,-0.100100003182888,0.311699986457825,0.499500006437302,0.801999986171722,-0.4727,0.1604,0.6439
17.84,09-22-2026 22:26:13:159,-0.100000001490116,0.311699986457825,0.499599993228912,0.801900029182434,-0.4728,0.1604,0.6428
17.85,09-22-2026 22:26:13:169,-0.100000001490116,0.311800003051758,0.499700009822845,0.801800012588501,-0.474,0.1614,0.6426
17.86,09-22-2026 22:26:13:179,-0.100000001490116,0.311899989843369,0.499799996614456,0.801699995994568,-0.4746,0.1622,0.6437
17.87,09-22-2026 22:26:13:189,-0.100000001490116,0.312000006437302,0.499900013208389,0.801599979400635,-0.4757,0.1633,0.6441
17.88,09-22-2026 22:26:13:199,-0.100000001490116,0.312099993228912,0.500100016593933,0.801500022411346,-0.4758,0.1634,0.6432
17.89,09-22-2026 22:26:13:209,-0.100100003182888,0.312200009822845,0.500199973583221,0.80129998922348,-0.4751,0.1642,0.642
17.9,09-22-2026 22:26:13:219,-0.100199997425079,0.312299996614456,0.500400006771088,0.801199972629547,-0.4756,0.1649,0.6437
17.91,09-22-2026 22:26:13:229,-0.100400000810623,0.3125,0.500899970531464,0.800800025463104,-0.4761,0.1673,0.6435
17.92,09-22-2026 22:26:13:239,-0.100500002503395,0.3125,0.50110000371933,0.800599992275238,-0.4745,0.1665,0.6434
17.93,09-22-2026 22:26:13:249,-0.100599996745586,0.312599986791611,0.501200020313263,0.800499975681305,-0.474,0.1667,0.6445
17.94,09-22-2026 22:26:13:259,-0.100599996745586,0.312599986791611,0.501399993896484,0.800300002098083,-0.4738,0.1671,0.6442
17.95,09-22-2026 22:26:13:269,-0.10080000013113,0.312599986791611,0.501600027084351,0.80019998550415,-0.4733,0.1678,0.6436
17.96,09-22-2026 22:26:13:279,-0.100900001823902,0.312599986791611,0.501800000667572,0.800100028514862,-0.4722,0.1687,0.642
17.97,09-22-2026 22:26:13:289,-0.101000003516674,0.312599986791611,0.501999974250793,0.800000011920929,-0.4706,0.1687,0.6428
17.98,09-22-2026 22:26:13:299,-0.101199999451637,0.312599986791611,0.502099990844727,0.799799978733063,-0.4699,0.1681,0.6424
17.99,09-22-2026 22:26:13:309,-0.101300001144409,0.312599986791611,0.502300024032593,0.799700021743774,-0.4695,0.1666,0.6441
18,09-22-2026 22:26:13:319,-0.101499997079372,0.3125,0.502399981021881,0.799700021743774,-0.471,0.1661,0.6492
18.01,09-22-2026 22:26:13:329,-0.101999998092651,0.312200009822845,0.502799987792969,0.799499988555908,-0.4685,0.1576,0.6534
18.02,09-22-2026 22:26:13:339,-0.102099999785423,0.312200009822845,0.502799987792969,0.799499988555908,-0.47,0.1574,0.657
18.03,09-22-2026 22:26:13:349,-0.102200001478195,0.312200009822845,0.502699971199036,0.799499988555908,-0.47,0.1556,0.659
18.04,09-22-2026 22:26:13:359,-0.102200001478195,0.312200009822845,0.502699971199036,0.799499988555908,-0.4689,0.1537,0.6638
18.05,09-22-2026 22:26:13:369,-0.102099999785423,0.312099993228912,0.502600014209747,0.799600005149841,-0.4675,0.1511,0.6684
18.06,09-22-2026 22:26:13:379,-0.101899996399879,0.312099993228912,0.502499997615814,0.799700021743774,-0.4665,0.1489,0.6718
18.07,09-22-2026 22:26:13:389,-0.101700000464916,0.312000006437302,0.50220000743866,0.799899995326996,-0.4659,0.1491,0.6724
18.08,09-22-2026 22:26:13:399,-0.101300001144409,0.312000006437302,0.501999974250793,0.800100028514862,-0.4664,0.1506,0.6722
18.09,09-22-2026 22:26:13:409,-0.100900001823902,0.312099993228912,0.501699984073639,0.800400018692017,-0.4685,0.1537,0.6692
18.1,09-22-2026 22:26:13:419,-0.100500002503395,0.312099993228912,0.501299977302551,0.800599992275238,-0.4693,0.158,0.6636
18.11,09-22-2026 22:26:13:429,-0.0984999984502792,0.312200009822845,0.499799996614456,0.801800012588501,-0.4796,0.1787,0.6477
18.12,09-22-2026 22:26:13:439,-0.097900003194809,0.312099993228912,0.499500006437302,0.802100002765656,-0.4824,0.1829,0.6463
18.13,09-22-2026 22:26:13:449,-0.09740000218153,0.311899989843369,0.499300003051758,0.80239999294281,-0.4842,0.1867,0.6433
18.14,09-22-2026 22:26:13:459,-0.096900001168251,0.311599999666214,0.499099999666214,0.802600026130676,-0.4848,0.1891,0.6399
18.15,09-22-2026 22:26:13:469,-0.096500001847744,0.311300009489059,0.499000012874603,0.802900016307831,-0.4838,0.1895,0.6367
18.16,09-22-2026 22:26:13:479,-0.0961000025272369,0.310900002717972,0.499000012874603,0.803099989891052,-0.4796,0.1883,0.6371
18.17,09-22-2026 22:26:13:489,-0.095600001513958,0.310499995946884,0.499000012874603,0.803300023078918,-0.4748,0.1845,0.6353
18.18,09-22-2026 22:26:13:499,-0.0952999964356422,0.310000002384186,0.499099999666214,0.80349999666214,-0.4708,0.1809,0.6305
18.19,09-22-2026 22:26:13:509,-0.0948999971151352,0.309599995613098,0.499199986457825,0.803600013256073,-0.467,0.1779,0.6295
18.2,09-22-2026 22:26:13:519,-0.094700001180172,0.30919998884201,0.499300003051758,0.803699970245361,-0.4646,0.1761,0.6331
18.21,09-22-2026 22:26:13:529,-0.0939000025391579,0.30799999833107,0.499500006437302,0.804199993610382,-0.4549,0.1714,0.645
18.22,09-22-2026 22:26:13:539,-0.093699999153614,0.307799994945526,0.499500006437302,0.804300010204315,-0.452,0.1716,0.6418
18.23,09-22-2026 22:26:13:549,-0.0935999974608421,0.307599991559982,0.499500006437302,0.804400026798248,-0.4493,0.1733,0.642
18.24,09-22-2026 22:26:13:559,-0.0935999974608421,0.307399988174438,0.499399989843369,0.804499983787537,-0.4471,0.1735,0.6474
18.25,09-22-2026 22:26:13:569,-0.0935000032186508,0.307099997997284,0.499399989843369,0.80460000038147,-0.4457,0.1718,0.653
18.26,09-22-2026 22:26:13:579,-0.0935000032186508,0.306699991226196,0.499399989843369,0.804799973964691,-0.4458,0.1711,0.6556
18.27,09-22-2026 22:26:13:589,-0.0934000015258789,0.306300014257431,0.499399989843369,0.804899990558624,-0.447,0.1705,0.657
18.28,09-22-2026 22:26:13:599,-0.093299999833107,0.305900007486343,0.499300003051758,0.80510002374649,-0.4485,0.1699,0.6588
18.29,09-22-2026 22:26:13:609,-0.093299999833107,0.305400013923645,0.499300003051758,0.805299997329712,-0.4494,0.1696,0.6572
18.3,09-22-2026 22:26:13:619,-0.0931999981403351,0.305000007152557,0.499199986457825,0.805499970912933,-0.4509,0.1682,0.6542
18.31,09-22-2026 22:26:13:629,-0.0935000032186508,0.303900003433228,0.498699992895126,0.80620002746582,-0.4553,0.1687,0.6464
18.32,09-22-2026 22:26:13:639,-0.0935999974608421,0.303700000047684,0.498600006103516,0.806400001049042,-0.4575,0.1707,0.646
18.33,09-22-2026 22:26:13:649,-0.093800000846386,0.303600013256073,0.498499989509583,0.806500017642975,-0.4587,0.1725,0.6464
18.34,09-22-2026 22:26:13:659,-0.0939999967813492,0.30349999666214,0.498400002717972,0.806599974632263,-0.4591,0.1719,0.6474
18.35,09-22-2026 22:26:13:669,-0.094200000166893,0.303400009870529,0.498299986124039,0.806599974632263,-0.4594,0.1705,0.6498
18.36,09-22-2026 22:26:13:679,-0.0944999977946281,0.303299993276596,0.498199999332428,0.806699991226196,-0.4608,0.1693,0.6522
18.37,09-22-2026 22:26:13:689,-0.0948000028729439,0.303299993276596,0.498100012540817,0.806699991226196,-0.4606,0.1675,0.6554
18.38,09-22-2026 22:26:13:699,-0.0949999988079071,0.303200006484985,0.497999995946884,0.806699991226196,-0.46,0.1653,0.6614
18.39,09-22-2026 22:26:13:709,-0.0952999964356422,0.303200006484985,0.497900009155273,0.806800007820129,-0.4584,0.1621,0.6652
18.4,09-22-2026 22:26:13:719,-0.0954999998211861,0.303200006484985,0.497900009155273,0.806800007820129,-0.4583,0.1593,0.6646
18.41,09-22-2026 22:26:13:729,-0.096500001847744,0.30349999666214,0.497399985790253,0.806800007820129,-0.4583,0.1592,0.6634
18.42,09-22-2026 22:26:13:739,-0.0966999977827072,0.303600013256073,0.497299998998642,0.806800007820129,-0.4584,0.1596,0.6666
18.43,09-22-2026 22:26:13:749,-0.096900001168251,0.30349999666214,0.497299998998642,0.806900024414063,-0.4597,0.1594,0.6702
18.44,09-22-2026 22:26:13:759,-0.0970999971032143,0.30349999666214,0.497200012207031,0.806900024414063,-0.4612,0.1597,0.6694
18.45,09-22-2026 22:26:13:769,-0.0970999971032143,0.303400009870529,0.497200012207031,0.806900024414063,-0.4621,0.1598,0.6612
18.46,09-22-2026 22:26:13:779,-0.0971999987959862,0.303299993276596,0.497200012207031,0.806999981403351,-0.4649,0.1604,0.6612
18.47,09-22-2026 22:26:13:789,-0.0973000004887581,0.303299993276596,0.497200012207031,0.806900024414063,-0.4661,0.1599,0.6524
18.48,09-22-2026 22:26:13:799,-0.0974999964237213,0.303299993276596,0.497200012207031,0.806900024414063,-0.4666,0.1599,0.6478
18.49,09-22-2026 22:26:13:809,-0.0976999998092651,0.303299993276596,0.497299998998642,0.806800007820129,-0.4673,0.159,0.6484
18.5,09-22-2026 22:26:13:819,-0.097900003194809,0.303400009870529,0.497299998998642,0.806699991226196,-0.4677,0.1582,0.6468
18.51,09-22-2026 22:26:13:829,-0.098800003528595,0.303900003433228,0.497500002384186,0.806299984455109,-0.4678,0.157,0.6518
18.52,09-22-2026 22:26:13:839,-0.0991000011563301,0.304100006818771,0.497599989175797,0.80620002746582,-0.4664,0.1554,0.6551
18.53,09-22-2026 22:26:13:849,-0.0993999987840652,0.304199993610382,0.49770000576973,0.805999994277954,-0.4646,0.1542,0.6552
18.54,09-22-2026 22:26:13:859,-0.0997999981045723,0.304399996995926,0.49779999256134,0.805899977684021,-0.4634,0.1533,0.6551
18.55,09-22-2026 22:26:13:869,-0.100100003182888,0.304500013589859,0.49779999256134,0.8057000041008,-0.4631,0.1527,0.6581
18.56,09-22-2026 22:26:13:879,-0.100500002503395,0.30469998717308,0.497900009155273,0.805599987506866,-0.4636,0.1532,0.6611
18.57,09-22-2026 22:26:13:889,-0.100699998438358,0.30469998717308,0.497999995946884,0.805499970912933,-0.4642,0.1539,0.6616
18.58,09-22-2026 22:26:13:899,-0.101000003516674,0.304800003767014,0.498100012540817,0.805400013923645,-0.4654,0.1546,0.6613
18.59,09-22-2026 22:26:13:909,-0.101300001144409,0.304800003767014,0.498199999332428,0.805199980735779,-0.4651,0.1549,0.6597
18.6,09-22-2026 22:26:13:919,-0.101499997079372,0.304800003767014,0.498400002717972,0.80510002374649,-0.4649,0.1551,0.658
18.61,09-22-2026 22:26:13:929,-0.102300003170967,0.30460000038147,0.499099999666214,0.804700016975403,-0.4635,0.1526,0.6588
18.62,09-22-2026 22:26:13:939,-0.10249999910593,0.304500013589859,0.499300003051758,0.80460000038147,-0.4643,0.1513,0.6572
18.63,09-22-2026 22:26:13:949,-0.102700002491474,0.304300010204315,0.499500006437302,0.804499983787537,-0.464,0.1487,0.6547
18.64,09-22-2026 22:26:13:959,-0.102899998426437,0.304199993610382,0.499599993228912,0.804400026798248,-0.4623,0.1466,0.655
18.65,09-22-2026 22:26:13:969,-0.103100001811981,0.304100006818771,0.499799996614456,0.804300010204315,-0.4612,0.1458,0.6555
18.66,09-22-2026 22:26:13:979,-0.103299997746944,0.303999990224838,0.499900013208389,0.804300010204315,-0.461,0.1455,0.6569
18.67,09-22-2026 22:26:13:989,-0.103500001132488,0.303900003433228,0.5,0.804199993610382,-0.4619,0.1458,0.6574
18.68,09-22-2026 22:26:13:999,-0.103799998760223,0.303799986839294,0.500100016593933,0.804099977016449,-0.4642,0.1459,0.6568
18.69,09-22-2026 22:26:14:009,-0.104000002145767,0.303799986839294,0.500199973583221,0.804000020027161,-0.4668,0.146,0.6581
18.7,09-22-2026 22:26:14:019,-0.10419999808073,0.303700000047684,0.500400006771088,0.804000020027161,-0.4695,0.1468,0.6601
18.71,09-22-2026 22:26:14:029,-0.105099998414516,0.303299993276596,0.500899970531464,0.803699970245361,-0.4701,0.1441,0.6587
18.72,09-22-2026 22:26:14:039,-0.10530000180006,0.303200006484985,0.50110000371933,0.803600013256073,-0.4696,0.1435,0.6581
18.73,09-22-2026 22:26:14:049,-0.105499997735023,0.303099989891052,0.501200020313263,0.80349999666214,-0.4694,0.143,0.6572
18.74,09-22-2026 22:26:14:059,-0.105700001120567,0.303000003099442,0.501399993896484,0.803399980068207,-0.4697,0.1433,0.6559
18.75,09-22-2026 22:26:14:069,-0.105899997055531,0.302899986505508,0.501500010490417,0.803300023078918,-0.4703,0.1437,0.6558
18.76,09-22-2026 22:26:14:079,-0.106100000441074,0.302899986505508,0.501699984073639,0.803200006484985,-0.4714,0.1435,0.6577
18.77,09-22-2026 22:26:14:089,-0.106299996376038,0.302899986505508,0.501900017261505,0.803099989891052,-0.4707,0.1418,0.6601
18.78,09-22-2026 22:26:14:099,-0.106499999761581,0.302899986505508,0.501999974250793,0.802999973297119,-0.4684,0.1406,0.6631
18.79,09-22-2026 22:26:14:109,-0.106700003147125,0.302799999713898,0.50220000743866,0.802900016307831,-0.4669,0.1391,0.6663
18.8,09-22-2026 22:26:14:119,-0.106700003147125,0.302599996328354,0.502300024032593,0.802799999713898,-0.4643,0.1372,0.6678
18.81,09-22-2026 22:26:14:129,-0.106899999082088,0.301899999380112,0.502699971199036,0.802799999713898,-0.4588,0.1398,0.6466
18.82,09-22-2026 22:26:14:139,-0.10700000077486,0.301800012588501,0.502699971199036,0.802900016307831,-0.4624,0.1435,0.649
18.83,09-22-2026 22:26:14:149,-0.107199996709824,0.301699995994568,0.502699971199036,0.802900016307831,-0.4664,0.1462,0.6534
18.84,09-22-2026 22:26:14:159,-0.107299998402596,0.301600009202957,0.502699971199036,0.802900016307831,-0.4696,0.1469,0.6578
18.85,09-22-2026 22:26:14:169,-0.107400000095367,0.301499992609024,0.502699971199036,0.802900016307831,-0.4712,0.1468,0.6618
18.86,09-22-2026 22:26:14:179,-0.107600003480911,0.301400005817413,0.502799987792969,0.802900016307831,-0.473,0.1466,0.6632
18.87,09-22-2026 22:26:14:189,-0.107699997723103,0.30129998922348,0.502900004386902,0.802799999713898,-0.4732,0.1465,0.661
18.88,09-22-2026 22:26:14:199,-0.107699997723103,0.30129998922348,0.503000020980835,0.802799999713898,-0.4738,0.1458,0.6606
18.89,09-22-2026 22:26:14:209,-0.107799999415874,0.30120000243187,0.503099977970123,0.802799999713898,-0.4746,0.1453,0.6602
18.9,09-22-2026 22:26:14:219,-0.107900001108646,0.301099985837936,0.503199994564056,0.802699983119965,-0.475,0.1451,0.6596
18.91,09-22-2026 22:26:14:229,-0.10809999704361,0.300799995660782,0.503899991512299,0.802299976348877,-0.4726,0.1416,0.6626
18.92,09-22-2026 22:26:14:239,-0.10809999704361,0.300700008869171,0.504100024700165,0.802200019359589,-0.4719,0.1403,0.6631
18.93,09-22-2026 22:26:14:249,-0.10809999704361,0.300700008869171,0.504299998283386,0.802100002765656,-0.4702,0.1384,0.663
18.94,09-22-2026 22:26:14:259,-0.10809999704361,0.300599992275238,0.504499971866608,0.801999986171722,-0.469,0.1372,0.6638
18.95,09-22-2026 22:26:14:269,-0.108000002801418,0.300500005483627,0.504700005054474,0.801900029182434,-0.469,0.137,0.6656
18.96,09-22-2026 22:26:14:279,-0.107900001108646,0.300500005483627,0.504899978637695,0.801800012588501,-0.4684,0.137,0.6657
18.97,09-22-2026 22:26:14:289,-0.107900001108646,0.300399988889694,0.505100011825562,0.801699995994568,-0.4676,0.1371,0.663
18.98,09-22-2026 22:26:14:299,-0.107799999415874,0.300300002098083,0.505400002002716,0.801699995994568,-0.4667,0.1365,0.6608
18.99,09-22-2026 22:26:14:309,-0.107699997723103,0.30019998550415,0.505599975585938,0.801599979400635,-0.4661,0.1369,0.6606
