PseudoTimeSec,PseudoTimestamp,R,IR
646.52,09-20-2026 20:42:50:777,50461,43142
646.53,09-20-2026 20:42:50:787,50475,43150
646.54,09-20-2026 20:42:50:797,50471,43143
646.55,09-20-2026 20:42:50:807,50492,43141
646.56,09-20-2026 20:42:50:817,50474,43142
646.57,09-20-2026 20:42:50:827,50487,43152
646.58,09-20-2026 20:42:50:837,50468,43149
646.59,09-20-2026 20:42:50:847,50492,43165
646.6,09-20-2026 20:42:50:857,50491,43166
646.61,09-20-2026 20:42:50:867,50498,43154
646.62,09-20-2026 20:42:50:877,50505,43163
646.63,09-20-2026 20:42:50:887,50505,43184
646.64,09-20-2026 20:42:50:897,50511,43155
646.65,09-20-2026 20:42:50:907,50503,43162
646.66,09-20-2026 20:42:50:917,50484,43155
646.67,09-20-2026 20:42:50:927,50512,43181
646.68,09-20-2026 20:42:50:937,50508,43164
646.69,09-20-2026 20:42:50:947,50504,43171
646.7,09-20-2026 20:42:50:957,50507,43166
646.71,09-20-2026 20:42:50:967,50503,43171
646.72,09-20-2026 20:42:50:977,50517,43167
646.73,09-20-2026 20:42:50:987,50510,43164
646.74,09-20-2026 20:42:50:997,50506,43163
646.75,09-20-2026 20:42:51:007,50508,43165
646.76,09-20-2026 20:42:51:017,50521,43157
646.77,09-20-2026 20:42:51:027,50506,43168
646.78,09-20-2026 20:42:51:037,50514,43164
646.79,09-20-2026 20:42:51:047,50497,43160
646.8,09-20-2026 20:42:51:057,50508,43160
646.81,09-20-2026 20:42:51:067,50490,43159
646.82,09-20-2026 20:42:51:077,50523,43173
646.83,09-20-2026 20:42:51:087,50524,43168
646.84,09-20-2026 20:42:51:097,50531,43180
646.85,09-20-2026 20:42:51:107,50510,43172
646.86,09-20-2026 20:42:51:117,50553,43168
646.87,09-20-2026 20:42:51:127,50525,43188
646.88,09-20-2026 20:42:51:137,50579,43184
646.89,09-20-2026 20:42:51:147,50558,43180
646.9,09-20-2026 20:42:51:157,50595,43174
646.91,09-20-2026 20:42:51:167,50544,43170
646.92,09-20-2026 20:42:51:177,50578,43177
646.93,09-20-2026 20:42:51:187,50543,43188
646.94,09-20-2026 20:42:51:197,50595,43182
646.95,09-20-2026 20:42:51:207,50562,43180
646.96,09-20-2026 20:42:51:217,50596,43182
646.97,09-20-2026 20:42:51:227,50564,43193
646.98,09-20-2026 20:42:51:237,50618,43190
646.99,09-20-2026 20:42:51:247,50582,43207
647,09-20-2026 20:42:51:257,50597,43195
647.01,09-20-2026 20:42:51:267,50577,43212
647.02,09-20-2026 20:42:51:277,50590,43207
647.03,09-20-2026 20:42:51:287,50596,43197
647.04,09-20-2026 20:42:51:297,50611,43191
647.05,09-20-2026 20:42:51:307,50579,43200
647.06,09-20-2026 20:42:51:317,50597,43193
647.07,09-20-2026 20:42:51:327,50575,43184
647.08,09-20-2026 20:42:51:337,50611,43207
647.09,09-20-2026 20:42:51:347,50589,43207
647.1,09-20-2026 20:42:51:357,50630,43210
647.11,09-20-2026 20:42:51:367,50612,43209
647.12,09-20-2026 20:42:51:377,50643,43222
647.13,09-20-2026 20:42:51:387,50613,43230
647.14,09-20-2026 20:42:51:397,50622,43244
647.15,09-20-2026 20:42:51:407,50638,43242
647.16,09-20-2026 20:42:51:417,50636,43267
647.17,09-20-2026 20:42:51:427,50665,43249
647.18,09-20-2026 20:42:51:437,50665,43268
647.19,09-20-2026 20:42:51:447,50677,43262
647.2,09-20-2026 20:42:51:457,50687,43280
647.21,09-20-2026 20:42:51:467,50697,43294
647.22,09-20-2026 20:42:51:477,50710,43312
647.23,09-20-2026 20:42:51:487,50703,43286
647.24,09-20-2026 20:42:51:497,50700,43298
647.25,09-20-2026 20:42:51:507,50698,43287
647.26,09-20-2026 20:42:51:517,50706,43309
647.27,09-20-2026 20:42:51:527,50727,43286
647.28,09-20-2026 20:42:51:537,50717,43302
647.29,09-20-2026 20:42:51:547,50713,43291
647.3,09-20-2026 20:42:51:557,50713,43291
647.31,09-20-2026 20:42:51:567,50719,43296
647.32,09-20-2026 20:42:51:577,50713,43274
647.33,09-20-2026 20:42:51:587,50730,43321
647.34,09-20-2026 20:42:51:597,50720,43296
647.35,09-20-2026 20:42:51:607,50724,43321
647.36,09-20-2026 20:42:51:617,50726,43295
647.37,09-20-2026 20:42:51:627,50718,43320
647.38,09-20-2026 20:42:51:637,50733,43302
647.39,09-20-2026 20:42:51:647,50750,43329
647.4,09-20-2026 20:42:51:657,50741,43295
647.41,09-20-2026 20:42:51:667,50758,43337
647.42,09-20-2026 20:42:51:677,50766,43338
647.43,09-20-2026 20:42:51:687,50773,43366
647.44,09-20-2026 20:42:51:697,50789,43329
647.45,09-20-2026 20:42:51:707,50790,43355
647.46,09-20-2026 20:42:51:717,50794,43337
647.47,09-20-2026 20:42:51:727,50814,43355
647.48,09-20-2026 20:42:51:737,50800,43327
647.49,09-20-2026 20:42:51:747,50815,43375
647.5,09-20-2026 20:42:51:757,50822,43351
647.51,09-20-2026 20:42:51:767,50811,43363
647.52,09-20-2026 20:42:51:777,50819,43331
647.53,09-20-2026 20:42:51:787,50834,43373
647.54,09-20-2026 20:42:51:797,50832,43338
647.55,09-20-2026 20:42:51:807,50846,43383
647.56,09-20-2026 20:42:51:817,50849,43355
647.57,09-20-2026 20:42:51:827,50861,43368
647.58,09-20-2026 20:42:51:837,50842,43344
647.59,09-20-2026 20:42:51:847,50832,43380
647.6,09-20-2026 20:42:51:857,50839,43349
647.61,09-20-2026 20:42:51:867,50840,43379
647.62,09-20-2026 20:42:51:877,50843,43338
647.63,09-20-2026 20:42:51:887,50847,43397
647.64,09-20-2026 20:42:51:897,50854,43360
647.65,09-20-2026 20:42:51:907,50839,43388
647.66,09-20-2026 20:42:51:917,50854,43364
647.67,09-20-2026 20:42:51:927,50851,43378
647.68,09-20-2026 20:42:51:937,50849,43364
647.69,09-20-2026 20:42:51:947,50861,43375
647.7,09-20-2026 20:42:51:957,50875,43378
647.71,09-20-2026 20:42:51:967,50879,43384
647.72,09-20-2026 20:42:51:977,50871,43381
647.73,09-20-2026 20:42:51:987,50854,43369
647.74,09-20-2026 20:42:51:997,50870,43367
647.75,09-20-2026 20:42:52:007,50859,43391
647.76,09-20-2026 20:42:52:017,50864,43370
647.77,09-20-2026 20:42:52:027,50853,43379
647.78,09-20-2026 20:42:52:037,50856,43395
647.79,09-20-2026 20:42:52:047,50851,43389
647.8,09-20-2026 20:42:52:057,50875,43396
647.81,09-20-2026 20:42:52:067,50877,43390
647.82,09-20-2026 20:42:52:077,50860,43422
647.83,09-20-2026 20:42:52:087,50857,43386
647.84,09-20-2026 20:42:52:097,50861,43404
647.85,09-20-2026 20:42:52:107,50870,43391
647.86,09-20-2026 20:42:52:117,50856,43408
647.87,09-20-2026 20:42:52:127,50855,43407
647.88,09-20-2026 20:42:52:137,50843,43405
647.89,09-20-2026 20:42:52:147,50855,43395
647.9,09-20-2026 20:42:52:157,50834,43411
647.91,09-20-2026 20:42:52:167,50857,43390
647.92,09-20-2026 20:42:52:177,50858,43421
647.93,09-20-2026 20:42:52:187,50848,43377
647.94,09-20-2026 20:42:52:197,50853,43420
647.95,09-20-2026 20:42:52:207,50842,43409
647.96,09-20-2026 20:42:52:217,50837,43412
647.97,09-20-2026 20:42:52:227,50842,43407
647.98,09-20-2026 20:42:52:237,50846,43418
647.99,09-20-2026 20:42:52:247,50836,43405
648,09-20-2026 20:42:52:257,50846,43411
648.01,09-20-2026 20:42:52:267,50840,43398
648.02,09-20-2026 20:42:52:277,50850,43431
648.03,09-20-2026 20:42:52:287,50836,43393
648.04,09-20-2026 20:42:52:297,50849,43433
648.05,09-20-2026 20:42:52:307,50852,43412
648.06,09-20-2026 20:42:52:317,50859,43434
648.07,09-20-2026 20:42:52:327,50859,43422
648.08,09-20-2026 20:42:52:337,50868,43436
648.09,09-20-2026 20:42:52:347,50867,43415
648.1,09-20-2026 20:42:52:357,50850,43437
648.11,09-20-2026 20:42:52:367,50868,43420
648.12,09-20-2026 20:42:52:377,50892,43443
648.13,09-20-2026 20:42:52:387,50890,43422
648.14,09-20-2026 20:42:52:397,50900,43461
648.15,09-20-2026 20:42:52:407,50900,43425
648.16,09-20-2026 20:42:52:417,50877,43445
648.17,09-20-2026 20:42:52:427,50872,43411
648.18,09-20-2026 20:42:52:437,50894,43453
648.19,09-20-2026 20:42:52:447,50905,43431
648.2,09-20-2026 20:42:52:457,50898,43447
648.21,09-20-2026 20:42:52:467,50909,43423
648.22,09-20-2026 20:42:52:477,50901,43424
648.23,09-20-2026 20:42:52:487,50918,43418
648.24,09-20-2026 20:42:52:497,50908,43442
648.25,09-20-2026 20:42:52:507,50897,43417
648.26,09-20-2026 20:42:52:517,50898,43435
648.27,09-20-2026 20:42:52:527,50908,43421
648.28,09-20-2026 20:42:52:537,50913,43443
648.29,09-20-2026 20:42:52:547,50916,43419
648.3,09-20-2026 20:42:52:557,50907,43424
648.31,09-20-2026 20:42:52:567,50906,43417
648.32,09-20-2026 20:42:52:577,50894,43446
648.33,09-20-2026 20:42:52:587,50889,43408
648.34,09-20-2026 20:42:52:597,50901,43430
648.35,09-20-2026 20:42:52:607,50900,43410
648.36,09-20-2026 20:42:52:617,50904,43410
648.37,09-20-2026 20:42:52:627,50899,43427
648.38,09-20-2026 20:42:52:637,50876,43413
648.39,09-20-2026 20:42:52:647,50891,43423
648.4,09-20-2026 20:42:52:657,50878,43428
648.41,09-20-2026 20:42:52:667,50898,43406
648.42,09-20-2026 20:42:52:677,50896,43407
648.43,09-20-2026 20:42:52:687,50878,43404
648.44,09-20-2026 20:42:52:697,50875,43414
648.45,09-20-2026 20:42:52:707,50875,43404
648.46,09-20-2026 20:42:52:717,50885,43422
648.47,09-20-2026 20:42:52:727,50873,43417
648.48,09-20-2026 20:42:52:737,50880,43408
648.49,09-20-2026 20:42:52:747,50866,43422
648.5,09-20-2026 20:42:52:757,50873,43413
648.51,09-20-2026 20:42:52:767,50881,43415
648.52,09-20-2026 20:42:52:777,50866,43409
648.53,09-20-2026 20:42:52:787,50863,43413
648.54,09-20-2026 20:42:52:797,50862,43411
648.55,09-20-2026 20:42:52:807,50862,43401
648.56,09-20-2026 20:42:52:817,50871,43408
648.57,09-20-2026 20:42:52:827,50857,43408
648.58,09-20-2026 20:42:52:837,50871,43410
648.59,09-20-2026 20:42:52:847,50855,43409
648.6,09-20-2026 20:42:52:857,50856,43405
648.61,09-20-2026 20:42:52:867,50853,43407
648.62,09-20-2026 20:42:52:877,50844,43397
648.63,09-20-2026 20:42:52:887,50844,43408
648.64,09-20-2026 20:42:52:897,50858,43400
648.65,09-20-2026 20:42:52:907,50838,43391
648.66,09-20-2026 20:42:52:917,50843,43392
648.67,09-20-2026 20:42:52:927,50841,43410
648.68,09-20-2026 20:42:52:937,50838,43396
648.69,09-20-2026 20:42:52:947,50831,43389
648.7,09-20-2026 20:42:52:957,50823,43391
648.71,09-20-2026 20:42:52:967,50837,43408
648.72,09-20-2026 20:42:52:977,50811,43379
648.73,09-20-2026 20:42:52:987,50811,43408
648.74,09-20-2026 20:42:52:997,50805,43391
648.75,09-20-2026 20:42:53:007,50822,43379
648.76,09-20-2026 20:42:53:017,50815,43396
648.77,09-20-2026 20:42:53:027,50809,43395
648.78,09-20-2026 20:42:53:037,50808,43388
648.79,09-20-2026 20:42:53:047,50825,43376
648.8,09-20-2026 20:42:53:057,50794,43370
648.81,09-20-2026 20:42:53:067,50800,43367
648.82,09-20-2026 20:42:53:077,50794,43378
648.83,09-20-2026 20:42:53:087,50816,43369
648.84,09-20-2026 20:42:53:097,50772,43368
648.85,09-20-2026 20:42:53:107,50790,43364
648.86,09-20-2026 20:42:53:117,50779,43353
648.87,09-20-2026 20:42:53:127,50800,43367
648.88,09-20-2026 20:42:53:137,50770,43358
648.89,09-20-2026 20:42:53:147,50778,43350
648.9,09-20-2026 20:42:53:157,50756,43349
648.91,09-20-2026 20:42:53:167,50783,43357
648.92,09-20-2026 20:42:53:177,50748,43337
648.93,09-20-2026 20:42:53:187,50760,43332
648.94,09-20-2026 20:42:53:197,50727,43334
648.95,09-20-2026 20:42:53:207,50734,43315
648.96,09-20-2026 20:42:53:217,50700,43323
648.97,09-20-2026 20:42:53:227,50731,43321
648.98,09-20-2026 20:42:53:237,50690,43302
648.99,09-20-2026 20:42:53:247,50711,43288
649,09-20-2026 20:42:53:257,50666,43293
649.01,09-20-2026 20:42:53:267,50673,43291
649.02,09-20-2026 20:42:53:277,50637,43289
649.03,09-20-2026 20:42:53:287,50693,43270
649.04,09-20-2026 20:42:53:297,50659,43284
649.05,09-20-2026 20:42:53:307,50681,43281
649.06,09-20-2026 20:42:53:317,50659,43268
649.07,09-20-2026 20:42:53:327,50666,43285
649.08,09-20-2026 20:42:53:337,50638,43271
649.09,09-20-2026 20:42:53:347,50663,43273
649.1,09-20-2026 20:42:53:357,50654,43262
649.11,09-20-2026 20:42:53:367,50681,43266
649.12,09-20-2026 20:42:53:377,50667,43278
649.13,09-20-2026 20:42:53:387,50684,43276
649.14,09-20-2026 20:42:53:397,50643,43280
649.15,09-20-2026 20:42:53:407,50680,43278
649.16,09-20-2026 20:42:53:417,50659,43267
649.17,09-20-2026 20:42:53:427,50702,43285
649.18,09-20-2026 20:42:53:437,50673,43287
649.19,09-20-2026 20:42:53:447,50671,43283
649.2,09-20-2026 20:42:53:457,50667,43286
649.21,09-20-2026 20:42:53:467,50681,43284
649.22,09-20-2026 20:42:53:477,50673,43284
649.23,09-20-2026 20:42:53:487,50687,43283
649.24,09-20-2026 20:42:53:497,50684,43287
649.25,09-20-2026 20:42:53:507,50685,43290
649.26,09-20-2026 20:42:53:517,50681,43282
649.27,09-20-2026 20:42:53:527,50697,43275
649.28,09-20-2026 20:42:53:537,50685,43284
649.29,09-20-2026 20:42:53:547,50676,43284
649.3,09-20-2026 20:42:53:557,50690,43295
649.31,09-20-2026 20:42:53:567,50686,43305
649.32,09-20-2026 20:42:53:577,50683,43305
649.33,09-20-2026 20:42:53:587,50681,43292
649.34,09-20-2026 20:42:53:597,50683,43291
649.35,09-20-2026 20:42:53:607,50682,43295
649.36,09-20-2026 20:42:53:617,50675,43293
649.37,09-20-2026 20:42:53:627,50674,43286
649.38,09-20-2026 20:42:53:637,50666,43287
649.39,09-20-2026 20:42:53:647,50654,43268
649.4,09-20-2026 20:42:53:657,50678,43278
649.41,09-20-2026 20:42:53:667,50657,43283
649.42,09-20-2026 20:42:53:677,50678,43288
649.43,09-20-2026 20:42:53:687,50659,43271
649.44,09-20-2026 20:42:53:697,50682,43274
649.45,09-20-2026 20:42:53:707,50653,43275
649.46,09-20-2026 20:42:53:717,50671,43272
649.47,09-20-2026 20:42:53:727,50649,43268
649.48,09-20-2026 20:42:53:737,50676,43262
649.49,09-20-2026 20:42:53:747,50656,43285
649.5,09-20-2026 20:42:53:757,50678,43278
649.51,09-20-2026 20:42:53:767,50645,43261
649.52,09-20-2026 20:42:53:777,50673,43258
649.53,09-20-2026 20:42:53:787,50630,43248
649.54,09-20-2026 20:42:53:797,50669,43248
649.55,09-20-2026 20:42:53:807,50637,43238
649.56,09-20-2026 20:42:53:817,50662,43246
649.57,09-20-2026 20:42:53:827,50632,43253
649.58,09-20-2026 20:42:53:837,50658,43259
649.59,09-20-2026 20:42:53:847,50629,43246
649.6,09-20-2026 20:42:53:857,50675,43249
649.61,09-20-2026 20:42:53:867,50636,43255
649.62,09-20-2026 20:42:53:877,50655,43253
649.63,09-20-2026 20:42:53:887,50652,43244
649.64,09-20-2026 20:42:53:897,50661,43251
649.65,09-20-2026 20:42:53:907,50641,43263
649.66,09-20-2026 20:42:53:917,50671,43261
649.67,09-20-2026 20:42:53:927,50652,43264
649.68,09-20-2026 20:42:53:937,50683,43265
649.69,09-20-2026 20:42:53:947,50657,43269
649.7,09-20-2026 20:42:53:957,50674,43275
649.71,09-20-2026 20:42:53:967,50663,43290
649.72,09-20-2026 20:42:53:977,50683,43271
649.73,09-20-2026 20:42:53:987,50667,43288
649.74,09-20-2026 20:42:53:997,50665,43286
649.75,09-20-2026 20:42:54:007,50681,43296
649.76,09-20-2026 20:42:54:017,50652,43281
649.77,09-20-2026 20:42:54:027,50654,43288
649.78,09-20-2026 20:42:54:037,50682,43274
649.79,09-20-2026 20:42:54:047,50674,43286
649.8,09-20-2026 20:42:54:057,50680,43292
649.81,09-20-2026 20:42:54:067,50684,43277
649.82,09-20-2026 20:42:54:077,50691,43286
649.83,09-20-2026 20:42:54:087,50684,43274
649.84,09-20-2026 20:42:54:097,50695,43294
649.85,09-20-2026 20:42:54:107,50694,43288
649.86,09-20-2026 20:42:54:117,50706,43309
649.87,09-20-2026 20:42:54:127,50678,43282
649.88,09-20-2026 20:42:54:137,50690,43304
649.89,09-20-2026 20:42:54:147,50692,43288
649.9,09-20-2026 20:42:54:157,50688,43308
649.91,09-20-2026 20:42:54:167,50682,43279
649.92,09-20-2026 20:42:54:177,50684,43291
649.93,09-20-2026 20:42:54:187,50662,43279
649.94,09-20-2026 20:42:54:197,50654,43297
649.95,09-20-2026 20:42:54:207,50668,43252
649.96,09-20-2026 20:42:54:217,50652,43286
649.97,09-20-2026 20:42:54:227,50644,43265
649.98,09-20-2026 20:42:54:237,50642,43275
649.99,09-20-2026 20:42:54:247,50645,43244
650,09-20-2026 20:42:54:257,50653,43281
650.01,09-20-2026 20:42:54:267,50644,43267
650.02,09-20-2026 20:42:54:277,50633,43266
650.03,09-20-2026 20:42:54:287,50627,43251
650.04,09-20-2026 20:42:54:297,50623,43276
650.05,09-20-2026 20:42:54:307,50640,43245
650.06,09-20-2026 20:42:54:317,50650,43308
650.07,09-20-2026 20:42:54:327,50661,43238
650.08,09-20-2026 20:42:54:337,50650,43286
650.09,09-20-2026 20:42:54:347,50664,43241
650.1,09-20-2026 20:42:54:357,50642,43269
650.11,09-20-2026 20:42:54:367,50675,43243
650.12,09-20-2026 20:42:54:377,50680,43285
650.13,09-20-2026 20:42:54:387,50669,43246
650.14,09-20-2026 20:42:54:397,50670,43284
650.15,09-20-2026 20:42:54:407,50676,43228
650.16,09-20-2026 20:42:54:417,50663,43287
650.17,09-20-2026 20:42:54:427,50698,43250
650.18,09-20-2026 20:42:54:437,50696,43288
650.19,09-20-2026 20:42:54:447,50696,43253
650.2,09-20-2026 20:42:54:457,50680,43290
650.21,09-20-2026 20:42:54:467,50673,43263
650.22,09-20-2026 20:42:54:477,50668,43296
650.23,09-20-2026 20:42:54:487,50698,43274
650.24,09-20-2026 20:42:54:497,50715,43301
650.25,09-20-2026 20:42:54:507,50688,43273
650.26,09-20-2026 20:42:54:517,50703,43307
650.27,09-20-2026 20:42:54:527,50693,43282
650.28,09-20-2026 20:42:54:537,50705,43312
650.29,09-20-2026 20:42:54:547,50694,43290
650.3,09-20-2026 20:42:54:557,50712,43290
650.31,09-20-2026 20:42:54:567,50706,43293
650.32,09-20-2026 20:42:54:577,50683,43320
650.33,09-20-2026 20:42:54:587,50691,43298
650.34,09-20-2026 20:42:54:597,50679,43307
650.35,09-20-2026 20:42:54:607,50687,43295
650.36,09-20-2026 20:42:54:617,50678,43292
650.37,09-20-2026 20:42:54:627,50671,43308
650.38,09-20-2026 20:42:54:637,50678,43300
650.39,09-20-2026 20:42:54:647,50657,43311
650.4,09-20-2026 20:42:54:657,50661,43295
650.41,09-20-2026 20:42:54:667,50643,43302
650.42,09-20-2026 20:42:54:677,50640,43275
650.43,09-20-2026 20:42:54:687,50647,43295
650.44,09-20-2026 20:42:54:697,50639,43277
650.45,09-20-2026 20:42:54:707,50636,43308
650.46,09-20-2026 20:42:54:717,50620,43285
650.47,09-20-2026 20:42:54:727,50613,43296
650.48,09-20-2026 20:42:54:737,50613,43269
650.49,09-20-2026 20:42:54:747,50602,43281
650.5,09-20-2026 20:42:54:757,50591,43268
650.51,09-20-2026 20:42:54:767,50590,43281
650.52,09-20-2026 20:42:54:777,50590,43249
650.53,09-20-2026 20:42:54:787,50585,43280
650.54,09-20-2026 20:42:54:797,50575,43248
650.55,09-20-2026 20:42:54:807,50573,43273
650.56,09-20-2026 20:42:54:817,50586,43243
650.57,09-20-2026 20:42:54:827,50567,43289
650.58,09-20-2026 20:42:54:837,50555,43235
650.59,09-20-2026 20:42:54:847,50565,43280
650.6,09-20-2026 20:42:54:857,50552,43236
650.61,09-20-2026 20:42:54:867,50560,43280
650.62,09-20-2026 20:42:54:877,50549,43237
650.63,09-20-2026 20:42:54:887,50547,43273
650.64,09-20-2026 20:42:54:897,50570,43233
650.65,09-20-2026 20:42:54:907,50551,43271
650.66,09-20-2026 20:42:54:917,50550,43221
650.67,09-20-2026 20:42:54:927,50541,43254
650.68,09-20-2026 20:42:54:937,50554,43221
650.69,09-20-2026 20:42:54:947,50568,43279
650.7,09-20-2026 20:42:54:957,50588,43243
650.71,09-20-2026 20:42:54:967,50615,43315
650.72,09-20-2026 20:42:54:977,50626,43275
650.73,09-20-2026 20:42:54:987,50626,43299
650.74,09-20-2026 20:42:54:997,50610,43266
650.75,09-20-2026 20:42:55:007,50582,43268
650.76,09-20-2026 20:42:55:017,50577,43245
650.77,09-20-2026 20:42:55:027,50573,43259
650.78,09-20-2026 20:42:55:037,50568,43230
650.79,09-20-2026 20:42:55:047,50589,43263
650.8,09-20-2026 20:42:55:057,50614,43257
650.81,09-20-2026 20:42:55:067,50605,43263
650.82,09-20-2026 20:42:55:077,50608,43233
650.83,09-20-2026 20:42:55:087,50611,43276
650.84,09-20-2026 20:42:55:097,50595,43241
650.85,09-20-2026 20:42:55:107,50586,43250
650.86,09-20-2026 20:42:55:117,50594,43248
650.87,09-20-2026 20:42:55:127,50607,43257
650.88,09-20-2026 20:42:55:137,50573,43248
650.89,09-20-2026 20:42:55:147,50602,43243
650.9,09-20-2026 20:42:55:157,50599,43242
650.91,09-20-2026 20:42:55:167,50620,43271
650.92,09-20-2026 20:42:55:177,50648,43284
650.93,09-20-2026 20:42:55:187,50631,43273
650.94,09-20-2026 20:42:55:197,50653,43287
650.95,09-20-2026 20:42:55:207,50621,43279
650.96,09-20-2026 20:42:55:217,50639,43293
650.97,09-20-2026 20:42:55:227,50659,43295
650.98,09-20-2026 20:42:55:237,50683,43325
650.99,09-20-2026 20:42:55:247,50718,43328
651,09-20-2026 20:42:55:257,50713,43336
651.01,09-20-2026 20:42:55:267,50674,43338
651.02,09-20-2026 20:42:55:277,50675,43315
651.03,09-20-2026 20:42:55:287,50651,43321
651.04,09-20-2026 20:42:55:297,50658,43319
651.05,09-20-2026 20:42:55:307,50673,43329
651.06,09-20-2026 20:42:55:317,50688,43323
651.07,09-20-2026 20:42:55:327,50665,43325
651.08,09-20-2026 20:42:55:337,50675,43300
651.09,09-20-2026 20:42:55:347,50632,43295
651.1,09-20-2026 20:42:55:357,50621,43277
651.11,09-20-2026 20:42:55:367,50596,43272
651.12,09-20-2026 20:42:55:377,50571,43246
651.13,09-20-2026 20:42:55:387,50561,43253
651.14,09-20-2026 20:42:55:397,50570,43240
651.15,09-20-2026 20:42:55:407,50545,43215
651.16,09-20-2026 20:42:55:417,50531,43224
651.17,09-20-2026 20:42:55:427,50501,43201
651.18,09-20-2026 20:42:55:437,50490,43185
651.19,09-20-2026 20:42:55:447,50483,43172
651.2,09-20-2026 20:42:55:457,50483,43183
651.21,09-20-2026 20:42:55:467,50481,43201
651.22,09-20-2026 20:42:55:477,50493,43191
651.23,09-20-2026 20:42:55:487,50479,43183
651.24,09-20-2026 20:42:55:497,50479,43170
651.25,09-20-2026 20:42:55:507,50459,43171
651.26,09-20-2026 20:42:55:517,50439,43138
651.27,09-20-2026 20:42:55:527,50429,43155
651.28,09-20-2026 20:42:55:537,50434,43149
651.29,09-20-2026 20:42:55:547,50435,43160
651.3,09-20-2026 20:42:55:557,50469,43152
651.31,09-20-2026 20:42:55:567,50444,43165
651.32,09-20-2026 20:42:55:577,50469,43161
651.33,09-20-2026 20:42:55:587,50473,43152
651.34,09-20-2026 20:42:55:597,50481,43163
651.35,09-20-2026 20:42:55:607,50465,43167
651.36,09-20-2026 20:42:55:617,50496,43177
651.37,09-20-2026 20:42:55:627,50477,43181
651.38,09-20-2026 20:42:55:637,50501,43159
651.39,09-20-2026 20:42:55:647,50496,43193
651.4,09-20-2026 20:42:55:657,50539,43210
651.41,09-20-2026 20:42:55:667,50538,43232
651.42,09-20-2026 20:42:55:677,50562,43218
651.43,09-20-2026 20:42:55:687,50549,43252
651.44,09-20-2026 20:42:55:697,50565,43229
651.45,09-20-2026 20:42:55:707,50522,43232
651.46,09-20-2026 20:42:55:717,50561,43218
651.47,09-20-2026 20:42:55:727,50531,43233
651.48,09-20-2026 20:42:55:737,50599,43236
651.49,09-20-2026 20:42:55:747,50606,43283
651.5,09-20-2026 20:42:55:757,50647,43296
651.51,09-20-2026 20:42:55:767,50599,43293
651.52,09-20-2026 20:42:55:777,50642,43293
651.53,09-20-2026 20:42:55:787,50597,43285
651.54,09-20-2026 20:42:55:797,50644,43282
651.55,09-20-2026 20:42:55:807,50608,43313
651.56,09-20-2026 20:42:55:817,50675,43312
651.57,09-20-2026 20:42:55:827,50647,43324
651.58,09-20-2026 20:42:55:837,50691,43338
651.59,09-20-2026 20:42:55:847,50646,43328
651.6,09-20-2026 20:42:55:857,50688,43335
651.61,09-20-2026 20:42:55:867,50632,43317
651.62,09-20-2026 20:42:55:877,50666,43315
651.63,09-20-2026 20:42:55:887,50598,43291
651.64,09-20-2026 20:42:55:897,50598,43269
651.65,09-20-2026 20:42:55:907,50564,43269
651.66,09-20-2026 20:42:55:917,50560,43229
651.67,09-20-2026 20:42:55:927,50490,43201
651.68,09-20-2026 20:42:55:937,50502,43179
651.69,09-20-2026 20:42:55:947,50444,43179
651.7,09-20-2026 20:42:55:957,50460,43161
651.71,09-20-2026 20:42:55:967,50438,43166
651.72,09-20-2026 20:42:55:977,50483,43186
651.73,09-20-2026 20:42:55:987,50473,43183
651.74,09-20-2026 20:42:55:997,50488,43189
651.75,09-20-2026 20:42:56:007,50455,43175
651.76,09-20-2026 20:42:56:017,50486,43178
651.77,09-20-2026 20:42:56:027,50428,43165
651.78,09-20-2026 20:42:56:037,50436,43129
651.79,09-20-2026 20:42:56:047,50434,43143
651.8,09-20-2026 20:42:56:057,50435,43137
651.81,09-20-2026 20:42:56:067,50462,43151
651.82,09-20-2026 20:42:56:077,50430,43151
651.83,09-20-2026 20:42:56:087,50440,43131
651.84,09-20-2026 20:42:56:097,50416,43117
651.85,09-20-2026 20:42:56:107,50438,43125
651.86,09-20-2026 20:42:56:117,50427,43119
651.87,09-20-2026 20:42:56:127,50433,43118
651.88,09-20-2026 20:42:56:137,50417,43112
651.89,09-20-2026 20:42:56:147,50437,43116
651.9,09-20-2026 20:42:56:157,50412,43108
651.91,09-20-2026 20:42:56:167,50433,43100
651.92,09-20-2026 20:42:56:177,50407,43116
651.93,09-20-2026 20:42:56:187,50415,43106
651.94,09-20-2026 20:42:56:197,50329,43030
651.95,09-20-2026 20:42:56:207,50225,42940
651.96,09-20-2026 20:42:56:217,50187,42926
651.97,09-20-2026 20:42:56:227,50213,42924
651.98,09-20-2026 20:42:56:237,50251,42960
651.99,09-20-2026 20:42:56:247,50303,42988
652,09-20-2026 20:42:56:257,50289,42982
652.01,09-20-2026 20:42:56:267,50307,42970
652.02,09-20-2026 20:42:56:277,50254,42962
652.03,09-20-2026 20:42:56:287,50297,42961
652.04,09-20-2026 20:42:56:297,50263,42962
652.05,09-20-2026 20:42:56:307,50268,42942
652.06,09-20-2026 20:42:56:317,50218,42905
652.07,09-20-2026 20:42:56:327,50216,42900
652.08,09-20-2026 20:42:56:337,50183,42886
652.09,09-20-2026 20:42:56:347,50222,42888
652.1,09-20-2026 20:42:56:357,50206,42903
